formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total
"Pryvokzalna St, 12, Kyiv, Ukraine, 02000","{'location': {'lat': 50.4290422, 'lng': 30.6426109}, 'viewport': {'northeast': {'lat': 50.43047042989273, 'lng': 30.64390267989272}, 'southwest': {'lat': 50.42777077010728, 'lng': 30.64120302010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0aceafd70aed64ade794067c47467f0fb9523187,Nova Poshta,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115933821757112629085/photos"">Валерий Бакун</a>'], 'photo_reference': 'CmRaAAAAogD8aM8ZWNA7QCR67mPb03TMuJaIOd_nK8_LkKSwTKdS3aTGnVmshr6EHjcN60NAHUxRNaKGTzv0HYT60Jm1f2okHZk9c71a1TGaIBiI4wIQodqZeAEsscndeZKlHw6IEhDo8gbTTps7z1JBkYsMlUODGhRI4ywnU71kWVLkD-pEguO_SKmqDQ', 'width': 2448}]",ChIJY7xJIBbF1EARnEqFKz8OvHw,"{'compound_code': 'CJHV+J2 Kyiv, Kyiv city', 'global_code': '9G2GCJHV+J2'}",4.2,ChIJY7xJIBbF1EARnEqFKz8OvHw,"['point_of_interest', 'establishment']",429
"Київ, Гната Хоткевича, м.Чернігівська, 8, Kyiv, Ukraine, 02000","{'location': {'lat': 50.4567848, 'lng': 30.6317174}, 'viewport': {'northeast': {'lat': 50.45819807989272, 'lng': 30.63330132989272}, 'southwest': {'lat': 50.45549842010728, 'lng': 30.63060167010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8d63c09642e572ba80c68905fab6326a5408e25f,new post,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100145049629650613061/photos"">Дмитрий Я</a>'], 'photo_reference': 'CmRaAAAAW0iYzuVUJKIK9XOdftYAegyxZwsuhxFMtsBL7eLNt0C7vSJ6EJPJNdRi8T5p4X_J3NyMzAHGh7g95Tq3bRDLS0QuI3iCJkYgz2P4HK4PImqGLYJT2k6JxadqpOiizV_1EhBfZ2imCiEwukeXyWidN4N1GhQS4sd1BRBHYnaRc7cp9uPNj2Uixg', 'width': 2560}]",ChIJN1iWmjbQ1EARCkkOju-HnRc,"{'compound_code': 'FJ4J+PM Kyiv, Kyiv city', 'global_code': '9G2GFJ4J+PM'}",4.3,ChIJN1iWmjbQ1EARCkkOju-HnRc,"['point_of_interest', 'establishment']",247
"Prospekt Sobornosti, 5, Kyiv, Ukraine, 02000","{'location': {'lat': 50.440189, 'lng': 30.6202789}, 'viewport': {'northeast': {'lat': 50.44161557989272, 'lng': 30.62154397989272}, 'southwest': {'lat': 50.43891592010728, 'lng': 30.61884432010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4a315e1ba3f7c2d0551352547383eca9a8b573b7,Нова Пошта №251,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104374698812616793459/photos"">Dmytro Osypa</a>'], 'photo_reference': 'CmRaAAAAV5vIT_Z3GByDDzhdEWIWq2V_YZaS4-nj79kUybPb1gErp_UWNkpf48BpRQT8J-1snLFq2uVEeQ0jprFijJbM22FaHpxZmt2rP4SkVcX8Yhl8jOIGCe1vRgQJ3b3SahtgEhDHOH7yxxNPIYd0JSuXfXhgGhRsGbvQ0FnuIiYg7W35OuKGOvFLWg', 'width': 3840}]",ChIJr6ok-FzF1EAR0zpfNIv4KVk,"{'compound_code': 'CJRC+34 Kyiv, Kyiv city', 'global_code': '9G2GCJRC+34'}",4.1,ChIJr6ok-FzF1EAR0zpfNIv4KVk,"['point_of_interest', 'establishment']",541
"Marshala Tymoshenka St, 9, Kyiv, Ukraine, 04212","{'location': {'lat': 50.5097412, 'lng': 30.4904708}, 'viewport': {'northeast': {'lat': 50.51113087989273, 'lng': 30.49169277989272}, 'southwest': {'lat': 50.50843122010728, 'lng': 30.48899312010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,bf54034261da0876967f26f1d42cfab02451a202,Nova Poshta Office #25,{'open_now': True},"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113740081661055073390/photos"">Ighor Bakayev</a>'], 'photo_reference': 'CmRaAAAAJ8GLs9keWlQEz7JE9cwvnRif9rSU9BNz9Ke6BgMWYtWpJiFnHsNLJyuXJtbc1hyLixfkX-God3GAXde4pjOhtymK3-ViEZeNHLD0nVVtedB-gYI4_YFfal8zNY9vj3OxEhCTbz7HYOyu-L3WS7dF_2tHGhS6aHJ9aJTPXJpTNIWQXX6_OeHELQ', 'width': 3328}]",ChIJebqSSG3S1EARGdO0-fd_y2w,"{'compound_code': 'GF5R+V5 Kyiv, Kyiv city', 'global_code': '9G2GGF5R+V5'}",4.2,ChIJebqSSG3S1EARGdO0-fd_y2w,"['point_of_interest', 'establishment']",639
"Obolonskyi Ave, 26, Kyiv, Ukraine, 04205","{'location': {'lat': 50.5135274, 'lng': 30.499795}, 'viewport': {'northeast': {'lat': 50.51488042989272, 'lng': 30.50075927989272}, 'southwest': {'lat': 50.51218077010727, 'lng': 30.49805962010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f600cec93c99ff4cd7fad419096630e74678337b,Nova Poshta 170,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116711598064175866370/photos"">Sergey Sakhatskiy</a>'], 'photo_reference': 'CmRaAAAAPKAhssKUcQ4tKS6xT4f1Rq84Ep9nGePJ5YAJJeHA8rmI5d_9pW5KAPnB2Zc5OqRqUt0DThvf2vtPjby8j2mE45hUIJs6JJef_bxBTzGCphNbkjtV1KiKPBnHtMQWxNx2EhD_IAxuHqogiVyMsYi5BK3wGhSmeQwrdG5wAfj-a85dWqNZTF-MhA', 'width': 4128}]",ChIJ_7eW-hTS1EARj9VIpOeOby8,"{'compound_code': 'GF7X+CW Kyiv, Kyiv city', 'global_code': '9G2GGF7X+CW'}",4.1,ChIJ_7eW-hTS1EARj9VIpOeOby8,"['point_of_interest', 'establishment']",111
"Stepana Bandery Avenue, 16, Kyiv, Ukraine, 04073","{'location': {'lat': 50.4883902, 'lng': 30.5003145}, 'viewport': {'northeast': {'lat': 50.48996747989272, 'lng': 30.50158077989272}, 'southwest': {'lat': 50.48726782010728, 'lng': 30.49888112010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ad80e57c5da5bca0e593e0be5480df372aedb745,Нова пошта №16,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107030849891474092144/photos"">Андрей Ющенко</a>'], 'photo_reference': 'CmRaAAAAdD-TXxy0fqKXcXGQiLOs9wfQip6pb28-kbW0QU-GLiOyYpy3j_ZYtO89sTOM7fZB0JS0HjXimtjdGSKoQl0m5Ey-tk9tNT4RcgaAYbixJrNTLwHVIRGf7XF5EF_Rkf_CEhD_-kNPWjwdVep3ubdyixhoGhQiJiQgK_-lbMAobLA7od9wRYTxcg', 'width': 4608}]",ChIJN1iWmjbQ1EAReF9F8GmD9L4,"{'compound_code': 'FGQ2+94 Kyiv, Kyiv city', 'global_code': '9G2GFGQ2+94'}",4.3,ChIJN1iWmjbQ1EAReF9F8GmD9L4,"['point_of_interest', 'establishment']",42
"Kyrylivska St, 126/2, Kyiv, Ukraine, 04080","{'location': {'lat': 50.48444019999999, 'lng': 30.4753489}, 'viewport': {'northeast': {'lat': 50.48572942989271, 'lng': 30.47655682989272}, 'southwest': {'lat': 50.48302977010727, 'lng': 30.47385717010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,68b3fd08b3eb1231467ebc52f1c81d9a03d9c294,Nova Poshta Office #146,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100050420149245327681/photos"">Maksym Tsysar</a>'], 'photo_reference': 'CmRaAAAArr46ErPjPEQq8EgQvEOAeH13Y5cyUuiLhCmyGg5ipgphqiCuOA9K8gbSdcnON7NgfTWz_7nESk7xKWyUsHLof4JukqHTGBmxTzPprNDaLIy0Rx1N3bVKYQmRbMxsriaOEhCe-GVHDHbhUU-V4OoM3XrjGhTP3F14Bv0JtfCOwEYr3RIZi3nydg', 'width': 5328}]",ChIJA8dg0u7N1EARjRaSBk2bJrU,"{'compound_code': 'FFMG+Q4 Kyiv, Kyiv city', 'global_code': '9G2GFFMG+Q4'}",4.5,ChIJA8dg0u7N1EARjRaSBk2bJrU,"['point_of_interest', 'establishment']",269
"Oleksiya Ter'okhina St, 5/7, Kyiv, Ukraine, 04080","{'location': {'lat': 50.4873949, 'lng': 30.4778744}, 'viewport': {'northeast': {'lat': 50.48890222989272, 'lng': 30.47900922989272}, 'southwest': {'lat': 50.48620257010728, 'lng': 30.47630957010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ca115fb418033486736d5862255cc73a5e6d9275,Nova Poshta Office #247,{'open_now': True},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113142777139891621187/photos"">Victor UA</a>'], 'photo_reference': 'CmRaAAAA5j703p_KziWfo4-tonZk07xAKbIeDbTts9LMUvv2-iZHAqFJeZuH_P7UgvtEyfA1ytBtg7iMkId28V2EHXjmoY5EwzphgSTHOzspuClBqiTbpQO4lMakpPSIZrJJdbXZEhBzO55CjGN-bqn7uj7PqX2lGhQrfd_gpsD7tvCthr5CQ40N73Vtdg', 'width': 3096}]",ChIJ___vRO7N1EARcTIAVNFXpiA,"{'compound_code': 'FFPH+X4 Kyiv, Kyiv city', 'global_code': '9G2GFFPH+X4'}",4.2,ChIJ___vRO7N1EARcTIAVNFXpiA,"['point_of_interest', 'establishment']",188
"Київ, С. Бандери (ран. Московський), 15а (маг.""Ашан, Kyiv, Ukraine, 04073","{'location': {'lat': 50.491666, 'lng': 30.4919371}, 'viewport': {'northeast': {'lat': 50.49307402989272, 'lng': 30.49328912989272}, 'southwest': {'lat': 50.49037437010728, 'lng': 30.49058947010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a5030463394c539166e0e14e1936524dcf90071d,Nova Poshta Office #225,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100145049629650613061/photos"">Дмитрий Я</a>'], 'photo_reference': 'CmRaAAAAGBQkogiI-ftPIZhDIUAD5pnajVrsxvKqqDcQCq7Z0GKmDHcaJ8twS83LxA42pKFWjcKEPKMgNP-PE5gaeKsCD0NTxBGLmVtY-XkJxsd8QraMWD7OykaopUHmuXux62EVEhAXGvVGNk0BhhaRmB9HF7zzGhRSjeQj2kVWy3XZYP71Y7pFzjEszQ', 'width': 4096}]",ChIJ5by38vnN1EAROZRMzij9sZQ,"{'compound_code': 'FFRR+MQ Kyiv, Kyiv city', 'global_code': '9G2GFFRR+MQ'}",4.1,ChIJ5by38vnN1EAROZRMzij9sZQ,"['point_of_interest', 'establishment']",36
"Obolonskyi Ave, 35, Kyiv, Ukraine, 01001","{'location': {'lat': 50.518043, 'lng': 30.4978212}, 'viewport': {'northeast': {'lat': 50.51938927989273, 'lng': 30.49940302989272}, 'southwest': {'lat': 50.51668962010728, 'lng': 30.49670337010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2b7257f179c0e17e3425bb7cfda5d327f65ceb1a,Nova Poshta #178,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117617683836969567736/photos"">Микола Українець</a>'], 'photo_reference': 'CmRaAAAA-q2SqXjDuz8Xg1rr6HAjnP9gHJ5dO3vMHlpe20TlVAngA1UbQxf_6DLMw0mn1e1KuG9oa53Gx05pWIAt7EvUSYPtlOhU4x0RJUp_D2loSf81euzjhmCNsy-YAa0ZTv1IEhAFFQEaLcW2VjQL5xtHV2NKGhTcCu9lHAUph22AxibiWBOXozSsRg', 'width': 4032}]",ChIJtQc2BW_O1EARrnKg0QxdSEg,"{'compound_code': 'GF9X+64 Kyiv, Kyiv city', 'global_code': '9G2GGF9X+64'}",4.3,ChIJtQc2BW_O1EARrnKg0QxdSEg,"['point_of_interest', 'establishment']",126
"Verbova St, 4А, Kyiv, Ukraine, 04210","{'location': {'lat': 50.4921316, 'lng': 30.4809756}, 'viewport': {'northeast': {'lat': 50.49342532989272, 'lng': 30.48219932989272}, 'southwest': {'lat': 50.49072567010727, 'lng': 30.47949967010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b681365aab215932065fe9c63d4f07a9be3178ce,Nova Poshta Office # 2,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109813618991259107763/photos"">Alexandr Pivo</a>'], 'photo_reference': 'CmRaAAAAw1DdpuY3k5LWAEE8B7J344aEIj74MkmfOJFSzu2QwbDN83kTfFRa738E1KJhe5rx6-uQ0AhVSkRqE3lwaejqREjUlAww83YWmVOcAkxh6JjJ7nBsDaY_GqjRLUok33rKEhCj-D1McfofsherNq88nfQ9GhQo9H7rs-W4RoEy8C0saOBarer0tg', 'width': 4208}]",ChIJJ2FtZRjO1EARhjehsuE7zRM,"{'compound_code': 'FFRJ+V9 Kyiv, Kyiv city', 'global_code': '9G2GFFRJ+V9'}",4.2,ChIJJ2FtZRjO1EARhjehsuE7zRM,"['book_store', 'point_of_interest', 'store', 'establishment']",249
"Куренёвка Киев, Ukraine, 02000","{'location': {'lat': 50.4945227, 'lng': 30.4270636}, 'viewport': {'northeast': {'lat': 50.49599157989272, 'lng': 30.42847337989273}, 'southwest': {'lat': 50.49329192010727, 'lng': 30.42577372010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/post_office-71.png,1c5eae6b5be08a52e0b7383fbfd8515b37b1ad07,Nova Poshta #236,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101713914005856830202/photos"">Антон Полтавцев</a>'], 'photo_reference': 'CmRaAAAAtEGD-3Vi6j6cYE_kRudee4328s5PrBfixblyUGudLCd7845a4Ktfm2MH-BuYUEQwZoMLUSV3unDk-cs5PyWqcjo6vH8EybIWRZqDAg2ieEQSb1iGnB6pXwjFxL3MBNr_EhC6U-6POdiCt-0iboT-GD4yGhRTyeNSIofRb2pqYBqnD1-gW1-i0g', 'width': 1080}]",ChIJPdge7HTN1EARWeFTyKD0DxE,"{'compound_code': 'FCVG+RR Kyiv, Kyiv city', 'global_code': '9G2GFCVG+RR'}",5.0,ChIJPdge7HTN1EARWeFTyKD0DxE,"['post_office', 'finance', 'point_of_interest', 'establishment']",5
"Vasylya Poryka Ave, 13в, Kyiv, Ukraine, 04208","{'location': {'lat': 50.5076806, 'lng': 30.419607}, 'viewport': {'northeast': {'lat': 50.50897807989272, 'lng': 30.42093297989273}, 'southwest': {'lat': 50.50627842010728, 'lng': 30.41823332010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d245413af63d2d0e078b9ec7b2701c11865a1b27,«Nova Poshta» Post Office №27,{'open_now': True},"[{'height': 3328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100145049629650613061/photos"">Дмитрий Я</a>'], 'photo_reference': 'CmRaAAAANLWFYnvML6B8iQECzE6ZdEicjSIwdRsGqQfqLb8pmhA8g9nDkzDXnTsLhz4p_xqlS5lAfpHkaIod9zbDTQMjgcww8-O7dEjqPdstOzAsIpm9nnW6HXrSf__up7p82zAxEhCgKG5YY25_dpOdYR9IkddWGhTCMuphaGZq9VodQC0z_FoXdnNxow', 'width': 1872}]",ChIJAUw-cWbN1EARkRqyHZGR27M,"{'compound_code': 'GC59+3R Kyiv, Kyiv city', 'global_code': '9G2GGC59+3R'}",4.4,ChIJAUw-cWbN1EARkRqyHZGR27M,"['point_of_interest', 'establishment']",556
"Lerua Merlen, Київ, Полярна, 17А (ТЦ, Kyiv, Ukraine, 04201","{'location': {'lat': 50.5196824, 'lng': 30.4673883}, 'viewport': {'northeast': {'lat': 50.52073317989272, 'lng': 30.46873672989271}, 'southwest': {'lat': 50.51803352010728, 'lng': 30.46603707010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,106f9fbd7cbe85807db4542a2caf82f5f9f1670d,Nova Poshta,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102619835185882495894/photos"">дмитрий чистяков</a>'], 'photo_reference': 'CmRaAAAA-u5oIuGWnLX9IEBbV5m-ca2tpXK4v744XYUaTGbmiSHOTlOa45-BhaKSPNFrFw9xeFb_6T96vO8yaDxaL21HqHEGn9BdRq0ZEC2tJuaEDNBBGoQUeUJwX4FalnH11bF8EhB-vJ6i3cfag49_Y_zP0MnIGhSL-TRbc0IN7WUyz8rqwQJ_resZxg', 'width': 4000}]",ChIJw0anuGLS1EARRKYwFua-xL8,"{'compound_code': 'GF98+VX Kyiv, Kyiv city', 'global_code': '9G2GGF98+VX'}",3.8,ChIJw0anuGLS1EARRKYwFua-xL8,"['point_of_interest', 'establishment']",220
"Vyshhorodska St, 21, Kyiv, Ukraine, 04074","{'location': {'lat': 50.5000507, 'lng': 30.4499703}, 'viewport': {'northeast': {'lat': 50.50165307989273, 'lng': 30.45131072989273}, 'southwest': {'lat': 50.49895342010728, 'lng': 30.44861107010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b6712f7a0567ad1ad0b32cb059b64a4fd322f3d0,Nova Poshta Office #252,{'open_now': True},"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100466228182100937332/photos"">Leonid Myronenko</a>'], 'photo_reference': 'CmRaAAAAuOfl7XPvn8m2LwvRsAaWHK9rzr6g-OEID5DS1FmRSCppNbhDPw8QnucBqTCZSCNZJIOobV1rVk0A8SJOHEvW9IoweOyeYEk0iqgCVzzkVHNj0Bwti0M0Ic1h4anTyLBjEhDaiQ_KXVt5Hd2hUvR9dofGGhRHzVnLLU82mttKHQDY3iRrQrPvMg', 'width': 4192}]",ChIJxZnAf4PN1EARlSmdjQwm_pk,"{'compound_code': 'GC2X+2X Kyiv, Kyiv city', 'global_code': '9G2GGC2X+2X'}",4.0,ChIJxZnAf4PN1EARlSmdjQwm_pk,"['point_of_interest', 'establishment']",189
"Novokostiantynivska St, 22/15, Kyiv, Ukraine, 04080","{'location': {'lat': 50.487274, 'lng': 30.4821249}, 'viewport': {'northeast': {'lat': 50.48860932989272, 'lng': 30.48392442989273}, 'southwest': {'lat': 50.48590967010728, 'lng': 30.48122477010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,0d5cad5d22fdab297c0a50250f7b70f48cd36992,Нова Пошта,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114527049708989153905/photos"">Тарас Ігнатій</a>'], 'photo_reference': 'CmRaAAAAdjhfC8rhjnJXaFtT2qVid6FtO3gKHp1WREKZ3-FEXSEOXmhTkCtRgqkZmtJWh53Ch0pxEflJORi1rdjjnnonRf-f1zMSlUIKMH4o1Zd_1-Qi-W53POsnMQEgSIcxSHnfEhAuqpn-ejgAb059DiJwyC84GhRjqbTOs8A45EwPa1b0TUVrbNjjHQ', 'width': 2448}]",ChIJ42oA6e_N1EARxMKwbJzcc8Y,"{'compound_code': 'FFPJ+WR Kyiv, Kyiv city', 'global_code': '9G2GFFPJ+WR'}",4.0,ChIJ42oA6e_N1EARxMKwbJzcc8Y,"['point_of_interest', 'establishment']",324
"Mezhyhirska St, 56, Kyiv, Ukraine, 04071","{'location': {'lat': 50.4727642, 'lng': 30.5062872}, 'viewport': {'northeast': {'lat': 50.47405657989272, 'lng': 30.50754882989272}, 'southwest': {'lat': 50.47135692010728, 'lng': 30.50484917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a618f802eba938803e55979f1c278217389c5780,Нова Пошта №74,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105572171887199419640/photos"">Тарас Квакуш</a>'], 'photo_reference': 'CmRaAAAAiqfz-_1-MtUVztjVoqd2BUsfQWCiWrKCppcjj01Mnq95D0HN7Rq97pbcaeiYjPCpJzyPVRfZEKcFVSdEgJQgeUUmTaoID6vYNYdyrvie8tdRaFJpHq4xhQp83Xh1PQX_EhBpHzk6nXo-XA1vmshAbQK9GhSPj_7sCwz-ohLpUNHnC8ldNqZuFg', 'width': 2048}]",ChIJt8sAgQ3O1EARjTiY19rITvg,"{'compound_code': 'FGF4+4G Kyiv, Kyiv city', 'global_code': '9G2GFGF4+4G'}",4.2,ChIJt8sAgQ3O1EARjTiY19rITvg,"['point_of_interest', 'establishment']",456
"Syretska St, 9, Kyiv, Ukraine, 02091","{'location': {'lat': 50.4931097, 'lng': 30.4645616}, 'viewport': {'northeast': {'lat': 50.49454237989272, 'lng': 30.46586707989272}, 'southwest': {'lat': 50.49184272010727, 'lng': 30.46316742010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5f7514fbc3da3275720f178445e684cf05654727,Нова Пошта. Поштомат №3017. Київ,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109250152359122850297/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAbozxufsWD2hc5guixNavaoi1Andu-M_UlJSmB5zwPPX_zJpUmqwRFOb-L0Pp7oo7-dIyegfqqB5CkyD8e59T5U9JRrdtxtQde7IakjObd2_CYbfAjbPyuOEqOEbRixz8EhApT6EKJJ5l6znajmIayB6hGhQNqQF81SNndOWLKmub-kh_RH1NYw', 'width': 1000}]",ChIJ5QiA5RvF1EAR4b3Zydlg7K0,"{'compound_code': 'FFV7+6R Kyiv, Kyiv city', 'global_code': '9G2GFFV7+6R'}",4.3,ChIJ5QiA5RvF1EAR4b3Zydlg7K0,"['point_of_interest', 'establishment']",7
"Shchusieva St, 36, Kyiv, Ukraine, 04060","{'location': {'lat': 50.4764558, 'lng': 30.4350407}, 'viewport': {'northeast': {'lat': 50.47780012989272, 'lng': 30.43637907989272}, 'southwest': {'lat': 50.47510047010728, 'lng': 30.43367942010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d24184b4dd7fd994efbeef7ba48fcc8504629e4b,Нова Пошта №338,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112192582262359591753/photos"">сергей сергеевич</a>'], 'photo_reference': 'CmRaAAAAO4aW57OKnX8Xx-qvSujX4YufFp84PV0B2dJHowJi2PiKP5FdsjqC0eIDcWqXqXa1NeiT2i422jnfZWazEGzOHKlH6K651bZf5uJueSv3eZsqWQHUgI3lin-_moTrD88AEhCbIrmBZwcENqpXJBq6KHG8GhSLwUqUigCXd9DlIYx_D58tT-3fmw', 'width': 3264}]",ChIJCZcCTLDN1EARATFXuJO4kDY,"{'compound_code': 'FCGP+H2 Kyiv, Kyiv city', 'global_code': '9G2GFCGP+H2'}",4.3,ChIJCZcCTLDN1EARATFXuJO4kDY,"['point_of_interest', 'establishment']",262
"Vyshhorodska St, 46, Kyiv, Ukraine, 04114","{'location': {'lat': 50.515366, 'lng': 30.4503204}, 'viewport': {'northeast': {'lat': 50.51671202989272, 'lng': 30.45159637989272}, 'southwest': {'lat': 50.51401237010727, 'lng': 30.44889672010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,af8b2e9d0890517d929583934b2ecd0faefe3832,New Mail №47,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117844547400998627426/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAiEjp9GUUGJNNETq5C0Nugi5bklqxEJ-wKneLZuNhcFJIHCI9gfxjWAo8zpd_FHnXjKdtzpfsmvwAi0ikqAgSyqfkNEUclLCZVDxq5y7kCc3GVsx1WUusdjCajFf5LZc_EhBTVfcOgGckwK8792pj96_LGhRgOLmAQqElpJg6nN2XnpjGo7yWFA', 'width': 4128}]",ChIJgcMSo4bS1EAR9_GKUI9P_2E,"{'compound_code': 'GF82+44 Kyiv, Kyiv city', 'global_code': '9G2GGF82+44'}",4.2,ChIJgcMSo4bS1EAR9_GKUI9P_2E,"['point_of_interest', 'establishment']",587
"varus, Obolonskyi Ave, 20, Kyiv, Ukraine, 04205","{'location': {'lat': 50.5100815, 'lng': 30.499645}, 'viewport': {'northeast': {'lat': 50.51143732989272, 'lng': 30.50064122989273}, 'southwest': {'lat': 50.50873767010727, 'lng': 30.49794157010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,26fd68eb3c8090e8b0aaa9bb5016e4645f4c091c,Нова Пошта №160,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117617683836969567736/photos"">Микола Українець</a>'], 'photo_reference': 'CmRaAAAAJsuIGoBTHhfd6wR3AoHV9UH8Xq88VyHOPv_Po0ecEgZIfRq1fgO-2ZPO43G6Ekb7sy8MsYwFq9XguhDrBpxtyKXBzoar7PrFLtmm7ifopzlKG2UG2U5SqKCb2Rq-c4nIEhCojwnkgRs0oy-yE7p_lavZGhSXGqDDgzwQT0_-JgcI7kKnLb92tw', 'width': 4032}]",ChIJkzo0wBPS1EARd1NEXPVeNSc,"{'compound_code': 'GF6X+2V Kyiv, Kyiv city', 'global_code': '9G2GGF6X+2V'}",3.8,ChIJkzo0wBPS1EARd1NEXPVeNSc,"['point_of_interest', 'establishment']",128
"Київ, Данила Щербаківського, ран. Щербакова, 59, Kyiv, Ukraine, 04128","{'location': {'lat': 50.47855, 'lng': 30.405265}, 'viewport': {'northeast': {'lat': 50.48002612989272, 'lng': 30.40668992989272}, 'southwest': {'lat': 50.47732647010727, 'lng': 30.40399027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,adae96392e7f99f6a033e430434f36fb021c20d7,Nova Poshta Office #253,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100145049629650613061/photos"">Дмитрий Я</a>'], 'photo_reference': 'CmRaAAAA9gBDfABQ0NEKBoaUe56HJJUXshI3Z0b_ZjK7Xtsw-91DPFXTmKHHlN4VSU89RO1j4OEF0kW0M1VridIuyxsyBTBxSNYy1tO7FmuG24ALEWIQQnJxgUNMmXHvJu-_sqLUEhDufL7ZQEYMaCN_grGAq-3wGhSlDoyKR0M3998vhAJtWHLZmhB_5A', 'width': 2048}]",ChIJ69LmhgHN1EARwuj5UAGjolc,"{'compound_code': 'FCH4+C4 Kyiv, Kyiv city', 'global_code': '9G2GFCH4+C4'}",4.2,ChIJ69LmhgHN1EARwuj5UAGjolc,"['point_of_interest', 'establishment']",592
